"gene1"	"gene2"
"AM1_005471-T1"	"XLOC_013581"
"AM1_005471-T1"	"XLOC_013818"
"AM1_005471-T1"	"XLOC_017291"
"AM1_005471-T1"	"XLOC_017742"
"AM1_005471-T1"	"XLOC_018746"
"AM1_005471-T1"	"XLOC_018776"
"AM1_005471-T1"	"XLOC_021876"
"AM1_005471-T1"	"XLOC_031843"
"AM1_005471-T1"	"XLOC_036857"
"AM1_005471-T1"	"XLOC_038021"
"AM1_005471-T1"	"XLOC_044443"
"AM1_005549-T1"	"XLOC_000723"
"AM1_005549-T1"	"XLOC_002625"
"AM1_005549-T1"	"XLOC_002671"
"AM1_005549-T1"	"XLOC_003740"
"AM1_005549-T1"	"XLOC_004178"
"AM1_005549-T1"	"XLOC_007122"
"AM1_005549-T1"	"XLOC_007558"
"AM1_005549-T1"	"XLOC_008632"
"AM1_005549-T1"	"XLOC_010438"
"AM1_005549-T1"	"XLOC_011116"
"AM1_005549-T1"	"XLOC_012545"
"AM1_005549-T1"	"XLOC_013202"
"AM1_005549-T1"	"XLOC_013581"
"AM1_005549-T1"	"XLOC_013818"
"AM1_005549-T1"	"XLOC_017291"
"AM1_005549-T1"	"XLOC_017742"
"AM1_005549-T1"	"XLOC_018746"
"AM1_005549-T1"	"XLOC_018776"
"AM1_005549-T1"	"XLOC_021876"
"AM1_005549-T1"	"XLOC_031843"
"AM1_005549-T1"	"XLOC_036857"
"AM1_005549-T1"	"XLOC_038021"
"AM1_005549-T1"	"XLOC_044443"
"AM1_005550-T1"	"XLOC_000723"
"AM1_005550-T1"	"XLOC_002625"
"AM1_005550-T1"	"XLOC_002671"
"AM1_005550-T1"	"XLOC_003740"
"AM1_005550-T1"	"XLOC_004178"
"AM1_005550-T1"	"XLOC_007122"
"AM1_005550-T1"	"XLOC_007558"
"AM1_005550-T1"	"XLOC_008632"
"AM1_005550-T1"	"XLOC_010438"
"AM1_005550-T1"	"XLOC_011116"
"AM1_005550-T1"	"XLOC_012545"
"AM1_005550-T1"	"XLOC_013202"
"AM1_005550-T1"	"XLOC_013581"
"AM1_005550-T1"	"XLOC_013818"
"AM1_005550-T1"	"XLOC_017291"
"AM1_005550-T1"	"XLOC_017742"
"AM1_005550-T1"	"XLOC_018746"
"AM1_005550-T1"	"XLOC_018776"
"AM1_005550-T1"	"XLOC_021876"
"AM1_005550-T1"	"XLOC_031843"
"AM1_005550-T1"	"XLOC_036857"
"AM1_005550-T1"	"XLOC_038021"
"AM1_005550-T1"	"XLOC_044443"
"AM1_005551-T1"	"XLOC_000723"
"AM1_005551-T1"	"XLOC_002625"
"AM1_005551-T1"	"XLOC_002671"
"AM1_005551-T1"	"XLOC_003740"
"AM1_005551-T1"	"XLOC_004178"
"AM1_005551-T1"	"XLOC_007122"
"AM1_005551-T1"	"XLOC_007558"
"AM1_005551-T1"	"XLOC_008632"
"AM1_005551-T1"	"XLOC_010438"
"AM1_005551-T1"	"XLOC_011116"
"AM1_005551-T1"	"XLOC_012545"
"AM1_005551-T1"	"XLOC_013202"
"AM1_005551-T1"	"XLOC_013581"
"AM1_005551-T1"	"XLOC_013818"
"AM1_005551-T1"	"XLOC_017291"
"AM1_005551-T1"	"XLOC_017742"
"AM1_005551-T1"	"XLOC_018746"
"AM1_005551-T1"	"XLOC_018776"
"AM1_005551-T1"	"XLOC_021876"
"AM1_005551-T1"	"XLOC_031843"
"AM1_005551-T1"	"XLOC_036857"
"AM1_005551-T1"	"XLOC_038021"
"AM1_005551-T1"	"XLOC_044443"
"AM1_007434-T1"	"XLOC_000723"
"AM1_007434-T1"	"XLOC_002625"
"AM1_007434-T1"	"XLOC_002671"
"AM1_007434-T1"	"XLOC_003740"
"AM1_007434-T1"	"XLOC_004178"
"AM1_007434-T1"	"XLOC_007122"
"AM1_007434-T1"	"XLOC_007558"
"AM1_007434-T1"	"XLOC_008632"
"AM1_007434-T1"	"XLOC_010438"
"AM1_007434-T1"	"XLOC_011116"
"AM1_007434-T1"	"XLOC_012545"
"AM1_007434-T1"	"XLOC_013202"
"AM1_007434-T1"	"XLOC_013581"
"AM1_007434-T1"	"XLOC_013818"
"AM1_007434-T1"	"XLOC_017291"
"AM1_007434-T1"	"XLOC_017742"
"AM1_007434-T1"	"XLOC_018746"
"AM1_007434-T1"	"XLOC_018776"
"AM1_007434-T1"	"XLOC_021876"
"AM1_007434-T1"	"XLOC_031843"
"AM1_007434-T1"	"XLOC_036857"
"AM1_007434-T1"	"XLOC_038021"
"AM1_007434-T1"	"XLOC_044443"
"AM1_007518-T1"	"XLOC_000723"
"AM1_007518-T1"	"XLOC_002625"
"AM1_007518-T1"	"XLOC_002671"
"AM1_007518-T1"	"XLOC_003740"
"AM1_007518-T1"	"XLOC_004178"
"AM1_007518-T1"	"XLOC_007122"
"AM1_007518-T1"	"XLOC_007558"
"AM1_007518-T1"	"XLOC_008632"
"AM1_007518-T1"	"XLOC_010438"
"AM1_007518-T1"	"XLOC_011116"
"AM1_007518-T1"	"XLOC_012545"
"AM1_007518-T1"	"XLOC_013202"
"AM1_007518-T1"	"XLOC_013581"
"AM1_007518-T1"	"XLOC_013818"
"AM1_007518-T1"	"XLOC_017291"
"AM1_007518-T1"	"XLOC_017742"
"AM1_007518-T1"	"XLOC_018746"
"AM1_007518-T1"	"XLOC_018776"
"AM1_007518-T1"	"XLOC_021876"
"AM1_007518-T1"	"XLOC_031843"
"AM1_007518-T1"	"XLOC_036857"
"AM1_007518-T1"	"XLOC_038021"
"AM1_007518-T1"	"XLOC_044443"
"AM1_007519-T1"	"XLOC_000723"
"AM1_007519-T1"	"XLOC_002625"
"AM1_007519-T1"	"XLOC_002671"
"AM1_007519-T1"	"XLOC_003740"
"AM1_007519-T1"	"XLOC_004178"
"AM1_007519-T1"	"XLOC_007122"
"AM1_007519-T1"	"XLOC_007558"
"AM1_007519-T1"	"XLOC_008632"
"AM1_007519-T1"	"XLOC_010438"
"AM1_007519-T1"	"XLOC_011116"
"AM1_007519-T1"	"XLOC_012545"
"AM1_007519-T1"	"XLOC_013202"
"AM1_007519-T1"	"XLOC_013581"
"AM1_007519-T1"	"XLOC_013818"
"AM1_007519-T1"	"XLOC_017291"
"AM1_007519-T1"	"XLOC_017742"
"AM1_007519-T1"	"XLOC_018746"
"AM1_007519-T1"	"XLOC_018776"
"AM1_007519-T1"	"XLOC_021876"
"AM1_007519-T1"	"XLOC_031843"
"AM1_007519-T1"	"XLOC_036857"
"AM1_007519-T1"	"XLOC_038021"
"AM1_007519-T1"	"XLOC_044443"
"AM1_007521-T1"	"XLOC_000723"
"AM1_007521-T1"	"XLOC_002625"
"AM1_007521-T1"	"XLOC_002671"
"AM1_007521-T1"	"XLOC_003740"
"AM1_007521-T1"	"XLOC_004178"
"AM1_007521-T1"	"XLOC_007122"
"AM1_007521-T1"	"XLOC_007558"
"AM1_007521-T1"	"XLOC_008632"
"AM1_007521-T1"	"XLOC_010438"
"AM1_007521-T1"	"XLOC_011116"
"AM1_007521-T1"	"XLOC_012545"
"AM1_007521-T1"	"XLOC_013202"
"AM1_007521-T1"	"XLOC_013581"
"AM1_007521-T1"	"XLOC_013818"
"AM1_007521-T1"	"XLOC_017291"
"AM1_007521-T1"	"XLOC_017742"
"AM1_007521-T1"	"XLOC_018746"
"AM1_007521-T1"	"XLOC_018776"
"AM1_007521-T1"	"XLOC_021876"
"AM1_007521-T1"	"XLOC_031843"
"AM1_007521-T1"	"XLOC_036857"
"AM1_007521-T1"	"XLOC_038021"
"AM1_007521-T1"	"XLOC_044443"
"AM1_007524-T1"	"XLOC_000723"
"AM1_007524-T1"	"XLOC_002625"
"AM1_007524-T1"	"XLOC_002671"
"AM1_007524-T1"	"XLOC_003740"
"AM1_007524-T1"	"XLOC_004178"
"AM1_007524-T1"	"XLOC_007122"
"AM1_007524-T1"	"XLOC_007558"
"AM1_007524-T1"	"XLOC_008632"
"AM1_007524-T1"	"XLOC_010438"
"AM1_007524-T1"	"XLOC_011116"
"AM1_007524-T1"	"XLOC_012545"
"AM1_007524-T1"	"XLOC_013202"
"AM1_007524-T1"	"XLOC_013581"
"AM1_007524-T1"	"XLOC_013818"
"AM1_007524-T1"	"XLOC_017291"
"AM1_007524-T1"	"XLOC_017742"
"AM1_007524-T1"	"XLOC_018746"
"AM1_007524-T1"	"XLOC_018776"
"AM1_007524-T1"	"XLOC_021876"
"AM1_007524-T1"	"XLOC_031843"
"AM1_007524-T1"	"XLOC_036857"
"AM1_007524-T1"	"XLOC_038021"
"AM1_007524-T1"	"XLOC_044443"
"AM1_007527-T1"	"XLOC_000723"
"AM1_007527-T1"	"XLOC_002625"
"AM1_007527-T1"	"XLOC_002671"
"AM1_007527-T1"	"XLOC_003740"
"AM1_007527-T1"	"XLOC_004178"
"AM1_007527-T1"	"XLOC_007122"
"AM1_007527-T1"	"XLOC_007558"
"AM1_007527-T1"	"XLOC_008632"
"AM1_007527-T1"	"XLOC_010438"
"AM1_007527-T1"	"XLOC_011116"
"AM1_007527-T1"	"XLOC_012545"
"AM1_007527-T1"	"XLOC_013202"
"AM1_007527-T1"	"XLOC_013581"
"AM1_007527-T1"	"XLOC_013818"
"AM1_007527-T1"	"XLOC_017291"
"AM1_007527-T1"	"XLOC_017742"
"AM1_007527-T1"	"XLOC_018746"
"AM1_007527-T1"	"XLOC_018776"
"AM1_007527-T1"	"XLOC_021876"
"AM1_007527-T1"	"XLOC_031843"
"AM1_007527-T1"	"XLOC_036857"
"AM1_007527-T1"	"XLOC_038021"
"AM1_007527-T1"	"XLOC_044443"
"AM1_008893-T1"	"XLOC_000723"
"AM1_008893-T1"	"XLOC_002625"
"AM1_008893-T1"	"XLOC_002671"
"AM1_008893-T1"	"XLOC_003740"
"AM1_008893-T1"	"XLOC_004178"
"AM1_008893-T1"	"XLOC_007122"
"AM1_008893-T1"	"XLOC_007558"
"AM1_008893-T1"	"XLOC_008632"
"AM1_008893-T1"	"XLOC_010438"
"AM1_008893-T1"	"XLOC_011116"
"AM1_008893-T1"	"XLOC_012545"
"AM1_008893-T1"	"XLOC_013202"
"AM1_008893-T1"	"XLOC_013581"
"AM1_008893-T1"	"XLOC_013818"
"AM1_008893-T1"	"XLOC_017291"
"AM1_008893-T1"	"XLOC_017742"
"AM1_008893-T1"	"XLOC_018746"
"AM1_008893-T1"	"XLOC_018776"
"AM1_008893-T1"	"XLOC_021876"
"AM1_008893-T1"	"XLOC_031843"
"AM1_008893-T1"	"XLOC_036857"
"AM1_008893-T1"	"XLOC_038021"
"AM1_008893-T1"	"XLOC_044443"
"AM1_010173-T1"	"XLOC_000723"
"AM1_010173-T1"	"XLOC_002625"
"AM1_010173-T1"	"XLOC_002671"
"AM1_010173-T1"	"XLOC_003740"
"AM1_010173-T1"	"XLOC_004178"
"AM1_010173-T1"	"XLOC_007122"
"AM1_010173-T1"	"XLOC_007558"
"AM1_010173-T1"	"XLOC_008632"
"AM1_010173-T1"	"XLOC_010438"
"AM1_010173-T1"	"XLOC_011116"
"AM1_010173-T1"	"XLOC_012545"
"AM1_010173-T1"	"XLOC_013202"
"AM1_010173-T1"	"XLOC_013581"
"AM1_010173-T1"	"XLOC_013818"
"AM1_010173-T1"	"XLOC_017291"
"AM1_010173-T1"	"XLOC_017742"
"AM1_010173-T1"	"XLOC_018746"
"AM1_010173-T1"	"XLOC_018776"
"AM1_010173-T1"	"XLOC_021876"
"AM1_010173-T1"	"XLOC_031843"
"AM1_010173-T1"	"XLOC_036857"
"AM1_010173-T1"	"XLOC_038021"
"AM1_010173-T1"	"XLOC_044443"
"AM1_012009-T1"	"XLOC_000723"
"AM1_012009-T1"	"XLOC_002625"
"AM1_012009-T1"	"XLOC_002671"
"AM1_012009-T1"	"XLOC_003740"
"AM1_012009-T1"	"XLOC_004178"
"AM1_012009-T1"	"XLOC_007122"
"AM1_012009-T1"	"XLOC_007558"
"AM1_012009-T1"	"XLOC_008632"
"AM1_012009-T1"	"XLOC_010438"
"AM1_012009-T1"	"XLOC_011116"
"AM1_012009-T1"	"XLOC_012545"
"AM1_012009-T1"	"XLOC_013202"
"AM1_012009-T1"	"XLOC_013581"
"AM1_012009-T1"	"XLOC_013818"
"AM1_012009-T1"	"XLOC_017291"
"AM1_012009-T1"	"XLOC_017742"
"AM1_012009-T1"	"XLOC_018746"
"AM1_012009-T1"	"XLOC_018776"
"AM1_012009-T1"	"XLOC_021876"
"AM1_012009-T1"	"XLOC_031843"
"AM1_012009-T1"	"XLOC_036857"
"AM1_012009-T1"	"XLOC_038021"
"AM1_012009-T1"	"XLOC_044443"
"AM1_012023-T1"	"XLOC_000723"
"AM1_012023-T1"	"XLOC_002625"
"AM1_012023-T1"	"XLOC_002671"
"AM1_012023-T1"	"XLOC_003740"
"AM1_012023-T1"	"XLOC_004178"
"AM1_012023-T1"	"XLOC_007122"
"AM1_012023-T1"	"XLOC_007558"
"AM1_012023-T1"	"XLOC_008632"
"AM1_012023-T1"	"XLOC_010438"
"AM1_012023-T1"	"XLOC_011116"
"AM1_012023-T1"	"XLOC_012545"
"AM1_012023-T1"	"XLOC_013202"
"AM1_012023-T1"	"XLOC_013581"
"AM1_012023-T1"	"XLOC_013818"
"AM1_012023-T1"	"XLOC_017291"
"AM1_012023-T1"	"XLOC_017742"
"AM1_012023-T1"	"XLOC_018746"
"AM1_012023-T1"	"XLOC_018776"
"AM1_012023-T1"	"XLOC_021876"
"AM1_012023-T1"	"XLOC_031843"
"AM1_012023-T1"	"XLOC_036857"
"AM1_012023-T1"	"XLOC_038021"
"AM1_012023-T1"	"XLOC_044443"
"AM1_013032-T1"	"XLOC_000723"
"AM1_013032-T1"	"XLOC_002625"
"AM1_013032-T1"	"XLOC_002671"
"AM1_013032-T1"	"XLOC_003740"
"AM1_013032-T1"	"XLOC_004178"
"AM1_013032-T1"	"XLOC_007122"
"AM1_013032-T1"	"XLOC_007558"
"AM1_013032-T1"	"XLOC_008632"
"AM1_013032-T1"	"XLOC_010438"
"AM1_013032-T1"	"XLOC_011116"
"AM1_013032-T1"	"XLOC_012545"
"AM1_013032-T1"	"XLOC_013202"
"AM1_013032-T1"	"XLOC_013581"
"AM1_013032-T1"	"XLOC_013818"
"AM1_013032-T1"	"XLOC_017291"
"AM1_013032-T1"	"XLOC_017742"
"AM1_013032-T1"	"XLOC_018746"
"AM1_013032-T1"	"XLOC_018776"
"AM1_013032-T1"	"XLOC_021876"
"AM1_013032-T1"	"XLOC_031843"
"AM1_013032-T1"	"XLOC_036857"
"AM1_013032-T1"	"XLOC_038021"
"AM1_013032-T1"	"XLOC_044443"
"AM1_013818-T1"	"XLOC_000723"
"AM1_013818-T1"	"XLOC_002625"
"AM1_013818-T1"	"XLOC_002671"
"AM1_013818-T1"	"XLOC_003740"
"AM1_013818-T1"	"XLOC_004178"
"AM1_013818-T1"	"XLOC_007122"
"AM1_013818-T1"	"XLOC_007558"
"AM1_013818-T1"	"XLOC_008632"
"AM1_013818-T1"	"XLOC_010438"
"AM1_013818-T1"	"XLOC_011116"
"AM1_013818-T1"	"XLOC_012545"
"AM1_013818-T1"	"XLOC_013202"
"AM1_013818-T1"	"XLOC_013581"
"AM1_013818-T1"	"XLOC_013818"
